price,bedrooms,bathrooms,surface,floors,waterfront,view,condition,grade,zipcode,price_per_sqft
389999.0,3,2.25,1445,2.0,0,0,3,7,98027,269.89550173010383
450000.0,4,3.0,1890,1.0,0,0,4,7,98027,238.0952380952381
247500.0,4,2.0,1760,1.0,0,0,3,7,98003,140.625
208000.0,3,1.0,1050,1.0,0,0,5,5,98146,198.0952380952381
455000.0,3,2.5,1980,2.0,0,0,3,7,98034,229.7979797979798
379400.0,4,1.75,2120,1.0,0,0,4,7,98177,178.96226415094338
190000.0,3,1.5,760,1.0,0,0,3,6,98065,250.0
326188.0,3,1.0,1300,1.0,0,0,3,7,98053,250.91384615384615
168000.0,2,2.5,1160,2.0,0,0,3,7,98106,144.82758620689654
314000.0,4,2.5,2340,2.0,0,0,3,8,98038,134.18803418803418
630000.0,4,2.75,2710,2.0,0,0,3,9,98027,232.47232472324723
550000.0,3,1.75,1440,1.0,0,0,4,7,98008,381.94444444444446
530000.0,4,2.25,1980,2.0,0,0,3,8,98074,267.67676767676767
637500.0,3,1.75,1680,1.0,0,0,4,7,98033,379.4642857142857
400000.0,3,2.5,1390,2.0,0,0,3,8,98126,287.76978417266184
700000.0,5,2.75,3100,2.0,0,2,4,8,98125,225.80645161290323
272000.0,3,2.5,1680,2.0,0,0,3,7,98022,161.9047619047619
600000.0,4,2.5,2710,2.0,0,0,3,8,98065,221.4022140221402
450600.0,2,1.0,840,1.5,0,0,4,7,98136,536.4285714285714
550000.0,3,2.25,2090,2.0,0,2,3,10,98136,263.1578947368421
225000.0,3,1.0,1120,1.0,0,0,5,6,98022,200.89285714285714
132825.0,3,1.5,1210,1.0,0,0,5,6,98042,109.77272727272727
219950.0,3,1.5,1210,1.0,0,0,5,6,98042,181.77685950413223
580000.0,5,2.0,1940,1.0,0,0,5,7,98115,298.96907216494844
568000.0,3,1.75,1930,1.0,0,2,3,7,98053,294.30051813471505
406000.0,3,1.75,1270,1.0,0,0,4,7,98028,319.68503937007875
469000.0,3,1.75,1680,1.5,0,0,3,7,98117,279.1666666666667
415000.0,3,2.5,2090,2.0,0,0,3,8,98056,198.5645933014354
390000.0,3,1.5,1000,1.0,0,0,4,7,98006,390.0
251000.0,3,1.75,1350,1.0,0,0,3,8,98003,185.92592592592592
750000.0,3,2.5,3280,2.0,0,1,3,9,98126,228.65853658536585
845000.0,4,2.5,2390,2.0,0,0,3,9,98122,353.55648535564853
350000.0,3,1.5,1860,1.0,0,0,4,7,98059,188.1720430107527
322000.0,3,1.0,1380,1.0,0,0,3,7,98133,233.33333333333334
664500.0,4,2.25,3070,2.0,0,0,3,8,98011,216.44951140065146
988000.0,3,1.75,2190,1.5,0,2,4,8,98109,451.1415525114155
625000.0,2,1.75,1990,1.0,0,0,5,7,98103,314.07035175879395
675000.0,2,1.0,930,1.0,0,2,3,6,98006,725.8064516129032
503000.0,3,1.75,2070,1.0,0,0,4,7,98027,242.9951690821256
431000.0,4,2.25,2170,1.0,0,2,4,8,98166,198.61751152073734
250000.0,3,1.75,1910,1.0,0,0,4,7,98031,130.89005235602093
268500.0,4,2.5,2100,2.0,0,0,3,8,98031,127.85714285714286
1070000.0,6,3.25,3560,2.0,0,4,4,9,98177,300.561797752809
295000.0,4,2.5,2290,2.0,0,0,3,7,98058,128.82096069868996
780000.0,3,2.25,2130,1.0,0,0,4,8,98040,366.19718309859155
354000.0,3,2.5,2160,2.0,0,0,3,8,98031,163.88888888888889
305000.0,2,1.0,860,1.0,0,0,3,6,98133,354.6511627906977
733000.0,5,2.75,2880,2.0,0,0,3,8,98052,254.51388888888889
640000.0,4,2.75,2100,1.0,0,0,4,8,98004,304.76190476190476
840000.0,4,2.5,2360,1.0,0,2,3,8,98040,355.93220338983053
1475000.0,5,3.25,3680,1.5,0,0,4,10,98105,400.8152173913044
525000.0,3,1.0,1560,1.0,0,0,4,8,98177,336.53846153846155
625000.0,4,2.75,1680,1.0,0,0,4,7,98052,372.0238095238095
350000.0,3,2.0,1380,3.0,0,0,3,8,98122,253.6231884057971
650000.0,4,2.75,2610,3.0,0,0,5,8,98103,249.04214559386972
435000.0,2,1.0,870,1.0,0,2,3,7,98126,500.0
660000.0,3,1.0,1210,1.0,0,1,3,8,98006,545.4545454545455
350000.0,3,1.0,1150,1.0,0,0,4,6,98053,304.3478260869565
435000.0,3,2.5,3110,1.0,0,2,3,8,98106,139.87138263665594
375900.0,6,1.5,2550,1.0,0,0,4,8,98023,147.41176470588235
272000.0,3,3.0,2430,1.0,0,0,4,8,98003,111.93415637860082
233000.0,3,1.75,1460,1.0,0,0,2,7,98023,159.58904109589042
500000.0,4,1.5,1330,1.5,0,2,3,7,98116,375.9398496240602
540000.0,4,1.75,2040,1.0,0,0,3,8,98155,264.70588235294116
712000.0,3,2.5,2375,2.0,0,0,3,9,98052,299.7894736842105
425000.0,4,2.5,2480,2.0,0,0,3,7,98059,171.3709677419355
242000.0,3,1.75,1580,1.0,0,0,5,7,98168,153.16455696202533
515000.0,5,3.25,2740,1.0,0,0,5,7,98011,187.95620437956205
415000.0,4,1.75,1920,2.0,0,0,4,7,98056,216.14583333333334
375000.0,3,2.75,2200,1.0,0,3,4,8,98003,170.45454545454547
182500.0,3,1.0,910,1.0,0,0,4,7,98001,200.54945054945054
310000.0,3,1.5,1860,1.0,0,0,3,7,98198,166.66666666666666
360000.0,3,1.75,1510,1.0,0,0,3,7,98136,238.41059602649005
889000.0,4,3.5,3920,2.0,0,0,3,9,98053,226.78571428571428
450500.0,2,1.0,1330,1.0,0,0,3,7,98117,338.7218045112782
342000.0,4,2.25,1964,2.0,0,0,3,9,98030,174.13441955193483
413000.0,3,2.0,1520,1.0,0,0,3,8,98177,271.7105263157895
960000.0,5,4.0,3720,2.0,0,0,3,10,98075,258.06451612903226
180000.0,2,1.0,770,1.0,0,0,3,7,98155,233.76623376623377
770000.0,4,2.5,3210,2.0,0,0,3,10,98074,239.8753894080997
224400.0,3,1.75,1070,1.0,0,0,3,7,98010,209.7196261682243
280000.0,3,1.5,1430,1.0,0,0,3,7,98188,195.8041958041958
500000.0,3,2.5,1670,2.0,0,0,3,8,98027,299.4011976047904
153000.0,2,1.0,710,1.0,0,0,5,6,98166,215.49295774647888
385000.0,3,2.25,1920,1.0,0,0,4,7,98133,200.52083333333334
325000.0,2,1.0,750,1.0,0,0,3,7,98177,433.3333333333333
315000.0,4,3.0,2210,2.0,0,0,3,7,98002,142.5339366515837
294999.0,4,2.5,1660,2.0,0,0,3,7,98030,177.71024096385543
175000.0,3,1.75,1910,1.5,0,0,4,8,98001,91.62303664921465
299000.0,3,1.75,1910,1.5,0,0,4,8,98001,156.54450261780104
146000.0,2,1.0,780,1.0,0,0,3,6,98168,187.17948717948718
290000.0,3,2.25,1650,1.0,0,0,3,7,98133,175.75757575757575
367500.0,2,1.0,810,1.0,0,0,3,6,98118,453.7037037037037
535000.0,4,2.5,2750,2.0,0,0,3,8,98019,194.54545454545453
334999.0,3,2.5,1650,2.0,0,0,3,7,98014,203.02969696969697
655000.0,3,1.75,1960,1.0,0,0,4,7,98199,334.18367346938777
1298000.0,4,3.5,2790,1.5,0,0,5,8,98040,465.23297491039426
480000.0,4,2.25,2230,1.0,0,0,4,7,98011,215.24663677130044
465000.0,3,1.5,1280,1.0,0,0,4,7,98126,363.28125
297950.0,3,2.0,1240,1.0,0,0,3,7,98058,240.28225806451613
590000.0,3,2.0,1860,1.5,0,0,3,7,98122,317.2043010752688
805000.0,4,2.75,2410,1.0,0,0,5,8,98107,334.0248962655602
204250.0,3,2.25,1960,1.0,0,0,4,7,98023,104.20918367346938
500000.0,3,2.25,1710,2.0,0,0,4,8,98029,292.39766081871346
490000.0,4,2.5,3480,1.0,0,0,4,9,98042,140.80459770114942
750000.0,3,2.5,2960,2.0,1,3,4,9,98070,253.3783783783784
405000.0,4,2.5,2670,2.0,0,0,3,9,98155,151.68539325842696
209995.0,2,1.0,700,1.0,0,0,5,5,98056,299.99285714285713
680000.0,4,2.5,2830,2.0,0,0,3,9,98075,240.2826855123675
355000.0,3,1.75,1120,1.0,0,0,4,6,98125,316.9642857142857
280000.0,2,1.0,1310,1.0,0,0,3,6,98168,213.74045801526717
385000.0,3,2.25,1710,1.0,0,0,3,7,98028,225.14619883040936
505000.0,4,2.75,2200,1.0,0,0,4,8,98006,229.54545454545453
429900.0,4,3.25,3310,2.0,0,0,3,9,98003,129.87915407854985
560000.0,4,2.5,2280,2.0,0,0,3,9,98034,245.6140350877193
231000.0,3,2.0,1640,1.0,0,0,4,7,98042,140.85365853658536
135000.0,2,1.0,750,1.0,0,0,4,6,98106,180.0
800000.0,4,3.0,3520,1.0,0,0,3,8,98107,227.27272727272728
420000.0,3,2.5,2720,2.0,0,0,3,8,98059,154.41176470588235
360000.0,3,1.0,1660,1.0,0,0,3,7,98034,216.86746987951807
642000.0,4,2.5,2560,2.0,0,0,3,9,98029,250.78125
379950.0,3,2.0,1080,1.0,0,0,3,7,98052,351.80555555555554
745000.0,3,1.75,2050,1.5,0,0,5,9,98005,363.4146341463415
630000.0,4,2.0,2670,1.5,0,0,4,9,98144,235.95505617977528
250000.0,3,2.5,1730,2.0,0,0,4,7,98031,144.50867052023122
275000.0,3,1.0,990,1.0,0,0,3,7,98072,277.77777777777777
435000.0,6,3.0,3560,1.0,0,0,4,7,98118,122.19101123595506
175000.0,2,1.0,700,1.0,0,0,3,5,98146,250.0
560000.0,4,1.75,1880,1.5,0,0,4,7,98107,297.8723404255319
325000.0,4,2.25,1870,1.0,0,0,4,7,98034,173.79679144385025
1185000.0,3,2.75,2500,2.0,0,0,5,9,98112,474.0
399950.0,3,2.5,2570,2.0,0,0,3,9,98031,155.6225680933852
752000.0,4,2.5,2940,2.0,0,0,4,9,98059,255.78231292517006
1200000.0,4,3.5,3930,2.0,0,0,3,10,98072,305.3435114503817
400000.0,4,1.5,2150,1.0,0,0,4,7,98028,186.04651162790697
240000.0,3,2.0,1330,1.0,0,0,4,7,98108,180.45112781954887
640000.0,5,2.5,3220,2.0,0,0,3,8,98075,198.75776397515529
564450.0,3,2.5,2710,2.0,0,0,3,9,98056,208.28413284132841
300000.0,3,1.5,1630,1.0,0,0,4,6,98027,184.04907975460122
286000.0,3,2.5,1680,2.0,0,0,3,8,98042,170.23809523809524
531800.0,3,2.5,1930,2.0,0,0,3,7,98053,275.54404145077723
502000.0,4,2.25,2140,1.0,0,0,3,7,98034,234.57943925233644
993500.0,4,2.25,4070,2.0,0,0,4,10,98040,244.1031941031941
450000.0,3,1.0,1350,1.0,0,0,4,7,98006,333.3333333333333
997950.0,4,3.5,4270,2.0,0,0,3,9,98024,233.71194379391102
526000.0,3,1.0,1320,1.5,0,0,5,7,98126,398.4848484848485
335000.0,3,1.75,2100,1.0,0,0,4,7,98166,159.52380952380952
187250.0,2,1.0,710,1.0,0,0,5,6,98168,263.7323943661972
735000.0,3,2.25,2350,1.0,0,0,5,7,98115,312.7659574468085
425000.0,3,1.0,1180,1.0,0,0,3,7,98125,360.1694915254237
110000.0,3,1.0,1250,1.0,0,0,5,6,98038,88.0
305000.0,3,2.0,1490,1.0,0,0,3,7,98059,204.6979865771812
212000.0,3,1.0,1000,1.0,0,0,3,6,98055,212.0
1380000.0,5,4.25,4050,1.0,0,2,4,10,98040,340.74074074074076
298950.0,5,2.25,2300,1.0,0,0,3,8,98030,129.97826086956522
525000.0,3,1.75,1330,1.0,0,0,4,7,98033,394.7368421052632
707000.0,4,3.25,3200,2.0,0,0,3,9,98075,220.9375
695000.0,3,2.75,2590,2.0,0,0,3,10,98006,268.33976833976834
796500.0,3,2.75,2590,2.0,0,0,3,10,98006,307.5289575289575
420000.0,4,2.5,2030,1.0,0,0,3,7,98034,206.89655172413794
625000.0,5,2.5,2700,1.0,0,0,4,8,98005,231.4814814814815
620000.0,3,1.75,1670,1.0,0,0,4,8,98005,371.25748502994014
1450000.0,5,2.75,3090,1.0,0,0,4,9,98039,469.2556634304207
549950.0,5,2.5,2650,2.0,0,0,3,9,98077,207.52830188679246
275000.0,4,2.0,1440,1.0,0,0,3,5,98056,190.97222222222223
705000.0,3,2.5,2820,1.0,0,3,3,9,98177,250.0
197000.0,3,1.75,1690,1.0,0,0,4,7,98001,116.5680473372781
265000.0,3,1.75,1420,1.0,0,0,3,8,98031,186.61971830985917
297000.0,4,1.75,1790,1.0,0,0,4,7,98166,165.9217877094972
207500.0,3,1.75,1320,1.0,0,0,4,7,98042,157.1969696969697
410000.0,3,2.5,1509,3.0,0,0,3,8,98133,271.7031146454606
268000.0,3,2.0,1610,1.0,0,0,3,7,98031,166.45962732919256
330000.0,4,1.75,1550,1.0,0,3,4,6,98022,212.90322580645162
417500.0,3,1.0,1160,1.0,0,0,4,6,98177,359.91379310344826
760000.0,4,2.25,2500,2.0,0,0,4,8,98006,304.0
499000.0,3,2.5,1540,3.0,0,0,3,8,98119,324.02597402597405
620000.0,4,2.5,1910,2.0,0,0,3,8,98027,324.60732984293196
315000.0,3,2.5,2340,2.0,0,0,3,7,98030,134.6153846153846
624950.0,3,2.5,2060,2.0,0,0,4,8,98033,303.373786407767
525000.0,3,2.25,1960,1.0,0,0,4,7,98027,267.85714285714283
300000.0,2,1.5,1150,2.0,0,0,3,7,98034,260.8695652173913
299900.0,4,2.75,2330,1.0,0,0,4,8,98023,128.71244635193133
299000.0,3,2.5,2210,1.0,0,0,4,7,98030,135.2941176470588
265000.0,4,1.75,1900,1.0,0,0,5,6,98002,139.47368421052633
280000.0,2,1.75,1610,1.5,0,0,2,6,98065,173.91304347826087
124740.0,3,1.0,1340,1.0,0,0,4,6,98042,93.08955223880596
1085000.0,3,2.75,3170,1.0,0,0,5,9,98033,342.2712933753943
219000.0,4,1.0,1370,1.5,0,0,4,6,98168,159.85401459854015
569950.0,5,1.0,1420,1.5,0,0,4,8,98116,401.3732394366197
212500.0,2,2.0,1030,1.0,0,0,4,6,98168,206.3106796116505
680000.0,3,2.25,1820,1.0,0,0,5,7,98005,373.6263736263736
1457000.0,4,1.5,2650,2.0,0,0,4,9,98112,549.811320754717
300000.0,3,1.0,910,1.0,0,0,4,7,98034,329.6703296703297
629950.0,3,2.5,1680,2.0,0,0,3,9,98119,374.9702380952381
349900.0,2,1.75,1550,1.0,0,0,3,6,98045,225.74193548387098
690000.0,4,2.5,2780,2.0,0,0,3,8,98075,248.20143884892087
1454000.0,5,4.0,4070,2.0,0,0,3,10,98033,357.24815724815727
1288000.0,3,2.5,3240,2.0,0,0,3,11,98040,397.5308641975309
696000.0,4,3.5,3650,2.0,0,0,3,9,98045,190.68493150684932
650000.0,3,2.25,2180,2.0,0,0,3,8,98053,298.1651376146789
640000.0,3,3.5,2480,2.0,0,0,3,8,98074,258.06451612903226
499950.0,5,2.5,3180,1.0,0,0,3,9,98038,157.21698113207546
490000.0,4,2.5,3630,2.0,0,0,3,10,98042,134.9862258953168
685000.0,5,2.5,3160,2.0,0,0,3,9,98027,216.77215189873417
387500.0,4,1.0,1370,2.0,0,0,3,6,98146,282.84671532846716
401750.0,2,1.5,1070,2.0,0,0,3,8,98116,375.4672897196262
254950.0,4,2.0,2180,1.0,0,0,5,7,98038,116.94954128440367
500000.0,4,2.25,2420,2.0,0,0,4,8,98027,206.61157024793388
856500.0,4,2.5,3290,2.0,0,0,3,10,98052,260.3343465045593
552000.0,3,1.0,1430,1.0,0,0,4,6,98115,386.013986013986
506500.0,4,2.5,1890,1.0,0,0,4,7,98034,267.989417989418
500000.0,3,2.25,1760,2.0,0,0,3,8,98029,284.09090909090907
280000.0,4,2.75,2230,1.0,0,0,3,7,98168,125.56053811659193
308000.0,3,1.75,1630,1.0,0,0,4,7,98045,188.95705521472394
613500.0,3,2.5,2350,2.0,0,0,3,8,98029,261.06382978723406
255000.0,3,1.75,1550,1.0,0,0,3,7,98010,164.51612903225808
545000.0,3,2.5,3550,2.0,0,0,3,10,98014,153.5211267605634
620000.0,4,2.5,2720,1.0,0,0,5,7,98075,227.94117647058823
450000.0,3,1.75,1740,1.5,0,0,4,7,98126,258.62068965517244
279000.0,4,1.75,1840,1.0,0,0,3,7,98031,151.6304347826087
625000.0,3,2.5,2010,2.0,0,0,3,9,98027,310.9452736318408
274950.0,3,1.75,1670,1.0,0,0,3,7,98042,164.64071856287424
423000.0,3,1.75,1820,1.0,0,0,4,7,98126,232.41758241758242
350000.0,2,1.0,720,1.0,0,1,5,6,98028,486.1111111111111
305000.0,4,1.75,2370,1.0,0,0,3,7,98001,128.69198312236287
368000.0,3,1.75,2120,1.0,0,3,4,7,98198,173.58490566037736
232000.0,3,1.75,1290,1.0,0,0,3,7,98023,179.84496124031008
250000.0,4,3.0,1800,2.0,0,0,3,7,98108,138.88888888888889
220000.0,3,1.75,1230,1.0,0,0,4,7,98058,178.8617886178862
435000.0,3,2.0,1380,1.0,0,0,3,7,98107,315.2173913043478
350000.0,2,1.0,740,1.0,0,0,4,6,98126,472.97297297297297
206325.0,5,2.5,1720,1.5,0,0,3,7,98058,119.9563953488372
339000.0,5,2.5,1720,1.5,0,0,3,7,98058,197.09302325581396
399000.0,4,2.5,2100,1.0,0,0,5,7,98059,190.0
529000.0,2,1.0,1210,1.0,0,0,3,6,98199,437.1900826446281
640000.0,4,2.5,2210,2.0,0,0,3,9,98075,289.59276018099547
735000.0,4,2.5,2470,3.0,0,0,3,8,98117,297.57085020242914
378000.0,5,2.5,2760,1.0,0,0,4,8,98125,136.95652173913044
775000.0,3,2.0,2540,1.5,0,3,4,8,98144,305.11811023622045
1350000.0,4,4.5,3420,3.0,0,0,3,9,98103,394.7368421052632
380000.0,4,2.5,2270,1.0,0,0,3,8,98034,167.40088105726872
624900.0,4,2.5,2270,1.0,0,0,3,8,98034,275.2863436123348
379770.0,3,2.5,1470,2.0,0,0,3,8,98029,258.3469387755102
340000.0,3,1.75,1280,1.0,0,0,3,8,98077,265.625
515500.0,4,2.75,2830,2.0,0,0,3,8,98059,182.15547703180212
600000.0,4,2.25,1970,1.5,0,0,3,7,98115,304.56852791878174
400000.0,1,1.0,1390,1.0,0,0,3,6,98019,287.76978417266184
364000.0,4,1.0,1020,1.5,0,0,5,6,98155,356.8627450980392
440000.0,4,2.5,2250,2.0,0,0,3,8,98059,195.55555555555554
285000.0,2,1.0,800,1.0,0,0,3,6,98125,356.25
669000.0,3,1.0,1560,1.5,0,0,5,7,98112,428.84615384615387
475000.0,4,2.0,2100,1.0,0,0,5,7,98125,226.1904761904762
747000.0,2,1.0,990,1.0,0,0,4,7,98103,754.5454545454545
317000.0,3,1.5,1060,1.0,0,0,2,7,98126,299.0566037735849
390000.0,2,1.0,1270,1.0,0,0,4,6,98125,307.0866141732283
1070000.0,4,2.5,2740,2.0,0,0,3,9,98107,390.5109489051095
1205000.0,4,2.75,2470,1.0,0,3,3,9,98107,487.85425101214577
580000.0,3,1.75,1970,1.0,0,0,3,7,98117,294.4162436548223
518000.0,4,2.5,2070,1.0,0,0,3,8,98006,250.2415458937198
147500.0,3,1.75,1010,1.0,0,0,3,7,98042,146.03960396039605
555000.0,4,2.25,2220,1.0,0,0,4,8,98006,250.0
427500.0,2,2.0,1090,3.0,0,0,3,8,98109,392.20183486238534
265950.0,3,2.5,1490,2.0,0,0,3,7,98042,178.48993288590603
247500.0,2,1.0,700,1.0,0,0,3,6,98133,353.57142857142856
244000.0,4,1.0,1450,1.0,0,0,3,6,98146,168.27586206896552
578550.0,3,2.5,2120,2.0,0,0,4,8,98029,272.9009433962264
451000.0,4,2.5,1670,2.0,0,0,3,7,98029,270.05988023952096
489000.0,2,1.75,1810,2.0,0,0,3,8,98053,270.16574585635357
190000.0,2,1.0,710,1.0,0,0,2,5,98014,267.6056338028169
475000.0,3,3.0,2540,1.0,0,0,3,7,98072,187.00787401574803
485000.0,3,2.0,1420,1.5,0,0,3,7,98103,341.5492957746479
530000.0,3,2.75,2440,2.0,0,0,3,8,98027,217.21311475409837
379000.0,4,2.5,2570,2.0,0,0,3,9,98030,147.47081712062257
739000.0,3,1.75,2050,1.5,0,0,4,8,98112,360.4878048780488
189950.0,3,1.0,920,1.0,0,0,5,6,98042,206.4673913043478
637500.0,4,3.0,2320,2.0,0,0,3,8,98029,274.7844827586207
209950.0,3,1.0,1660,1.0,0,0,4,7,98023,126.47590361445783
460000.0,3,1.0,1130,1.0,0,0,3,6,98125,407.07964601769913
543500.0,4,2.5,2550,2.0,0,0,3,8,98065,213.13725490196077
376000.0,4,2.75,2420,2.0,0,0,3,8,98038,155.37190082644628
430000.0,3,2.25,1470,2.0,0,0,3,8,98029,292.5170068027211
515000.0,4,2.5,2030,1.0,0,0,4,7,98166,253.69458128078819
580000.0,7,2.75,2310,1.5,0,0,3,6,98117,251.08225108225108
600000.0,5,3.5,3370,2.0,0,1,3,9,98027,178.04154302670622
476800.0,3,1.75,1900,1.5,0,0,4,6,98052,250.94736842105263
815000.0,3,1.5,1940,2.0,0,0,4,8,98105,420.10309278350513
455600.0,3,2.5,2420,2.0,0,0,3,7,98065,188.26446280991735
270000.0,3,1.0,1010,1.0,0,0,3,7,98059,267.3267326732673
1200000.0,5,4.0,2710,3.0,0,0,3,10,98119,442.8044280442804
525000.0,2,1.5,1340,1.5,0,0,3,7,98119,391.7910447761194
242000.0,3,1.75,1310,1.0,0,0,3,7,98198,184.73282442748092
715000.0,4,2.5,2650,1.0,0,0,4,8,98029,269.811320754717
475000.0,3,2.75,1890,2.0,0,0,3,8,98065,251.32275132275132
370000.0,4,3.0,2580,2.0,0,0,3,8,98058,143.4108527131783
788600.0,4,2.75,3500,2.0,0,0,3,9,98053,225.31428571428572
160000.0,2,1.0,1040,1.0,0,0,5,6,98032,153.84615384615384
800000.0,5,1.75,1930,2.0,0,0,3,7,98014,414.5077720207254
520000.0,4,3.0,2190,2.0,0,0,4,8,98029,237.44292237442923
725000.0,3,1.75,1530,2.0,0,0,3,8,98136,473.8562091503268
335000.0,4,1.0,1480,1.5,0,0,4,7,98118,226.35135135135135
919000.0,4,2.5,3620,1.0,0,4,3,10,98075,253.86740331491714
425000.0,3,2.75,3370,2.0,0,0,3,9,98092,126.11275964391692
420000.0,5,2.5,2100,1.0,0,0,3,7,98155,200.0
905000.0,4,3.0,3370,2.0,0,0,4,10,98072,268.5459940652819
435000.0,2,1.0,2240,1.0,0,0,4,7,98118,194.19642857142858
438000.0,3,2.5,1650,2.0,0,0,3,7,98053,265.45454545454544
725000.0,4,2.75,2630,2.0,0,0,3,8,98052,275.6653992395437
840000.0,4,1.75,2330,2.0,0,0,5,8,98105,360.51502145922746
425500.0,3,2.5,1970,2.0,0,0,3,8,98052,215.98984771573603
853505.0,3,2.5,2820,1.0,0,4,3,9,98034,302.6613475177305
398000.0,2,1.0,590,1.5,0,0,3,5,98010,674.5762711864406
418500.0,3,2.5,2060,2.0,0,0,3,7,98065,203.15533980582524
826000.0,3,1.5,1890,1.5,0,0,3,9,98109,437.037037037037
742000.0,4,2.5,2810,2.0,0,0,3,10,98075,264.05693950177937
180000.0,4,1.0,1470,1.5,0,0,3,6,98055,122.44897959183673
286000.0,4,1.75,2190,2.0,0,0,2,8,98023,130.59360730593608
421200.0,3,2.5,1440,2.0,0,0,3,7,98053,292.5
390000.0,3,3.0,2480,1.0,0,0,3,8,98038,157.25806451612902
739000.0,4,2.5,2780,2.0,0,0,3,9,98006,265.8273381294964
499900.0,4,3.0,2180,2.0,0,0,4,7,98027,229.3119266055046
670000.0,3,2.25,3340,1.0,0,0,3,8,98155,200.5988023952096
842500.0,3,2.25,2560,1.5,0,0,3,8,98112,329.1015625
492500.0,2,2.25,1600,2.0,0,0,4,7,98070,307.8125
836500.0,3,2.5,2230,3.0,0,3,3,9,98118,375.11210762331837
334000.0,2,1.0,900,2.0,0,0,4,7,98199,371.1111111111111
179900.0,3,1.0,1010,1.0,0,0,3,6,98042,178.11881188118812
563000.0,3,2.0,1580,1.0,0,0,3,7,98103,356.32911392405066
310000.0,3,2.5,1890,2.0,0,0,3,7,98038,164.02116402116403
335000.0,4,2.25,2160,1.0,0,0,3,7,98133,155.09259259259258
499950.0,4,2.25,2160,1.0,0,0,3,7,98133,231.45833333333334
658500.0,2,1.0,1410,1.5,0,0,3,8,98103,467.02127659574467
297000.0,2,1.5,1430,3.0,0,0,3,7,98125,207.69230769230768
725000.0,6,1.75,2380,2.0,0,0,3,8,98105,304.6218487394958
780000.0,3,2.25,2206,1.0,0,2,3,6,98074,353.58114233907526
252500.0,3,1.0,1030,1.0,0,0,3,7,98125,245.14563106796118
330000.0,3,2.5,1070,2.0,0,0,3,7,98102,308.41121495327104
525000.0,3,2.5,2320,1.0,0,0,3,9,98011,226.29310344827587
365000.0,2,1.75,1270,1.0,0,0,4,7,98074,287.40157480314963
500000.0,4,3.0,2570,2.0,0,2,3,7,98116,194.55252918287937
179950.0,3,1.0,920,1.0,0,0,5,6,98042,195.59782608695653
440000.0,3,2.0,1790,1.0,0,0,3,7,98045,245.81005586592178
145000.0,1,0.75,480,1.0,0,0,2,4,98146,302.0833333333333
331000.0,4,3.0,2483,2.0,0,0,3,8,98030,133.30648409182442
780000.0,3,2.25,2140,2.0,0,0,3,9,98103,364.4859813084112
855000.0,3,1.75,1900,1.0,0,0,3,7,98103,450.0
225000.0,3,2.25,1650,1.0,0,0,3,8,98003,136.36363636363637
199000.0,3,1.0,1510,1.0,0,0,3,7,98003,131.78807947019868
550000.0,3,1.75,2910,1.5,0,0,3,8,98075,189.00343642611685
1425000.0,4,4.25,4960,2.5,0,0,3,11,98109,287.2983870967742
805000.0,3,2.0,2710,1.5,0,0,4,8,98115,297.0479704797048
261000.0,3,1.5,1810,1.0,0,0,3,7,98042,144.1988950276243
347000.0,3,1.0,940,1.0,0,0,3,7,98052,369.1489361702128
390000.0,3,2.25,1600,1.0,0,0,3,7,98034,243.75
436000.0,4,2.5,2640,2.0,0,0,3,7,98011,165.15151515151516
557000.0,3,2.5,1630,3.0,0,0,3,8,98107,341.7177914110429
135000.0,3,1.0,830,1.0,0,0,3,7,98032,162.65060240963857
425000.0,3,2.5,1800,2.0,0,0,3,8,98019,236.11111111111111
648752.0,3,2.25,2060,1.0,0,0,5,8,98040,314.9281553398058
1388000.0,4,3.0,4040,1.0,0,0,3,9,98004,343.56435643564356
630100.0,4,2.75,1910,1.0,0,0,5,7,98033,329.8952879581152
739000.0,4,2.5,2800,2.0,0,0,3,9,98014,263.92857142857144
269000.0,3,1.5,1320,2.0,0,0,3,7,98133,203.78787878787878
250000.0,3,1.0,1220,1.0,0,0,5,6,98056,204.91803278688525
475000.0,5,2.75,3100,2.0,0,0,3,7,98065,153.2258064516129
290000.0,1,1.0,550,1.0,0,0,2,6,98117,527.2727272727273
219000.0,3,1.0,1080,1.5,0,0,3,7,98002,202.77777777777777
416000.0,2,1.0,880,1.0,0,0,5,6,98117,472.72727272727275
179000.0,2,1.0,720,1.0,0,0,3,6,98188,248.61111111111111
302000.0,4,2.75,2030,1.0,0,0,4,7,98003,148.76847290640393
565000.0,4,2.0,2040,2.0,0,1,3,7,98033,276.96078431372547
281700.0,3,1.0,1570,1.0,0,0,3,7,98031,179.42675159235668
480000.0,2,1.0,1500,1.0,0,0,3,7,98103,320.0
775000.0,4,2.5,3180,2.0,0,0,3,9,98027,243.71069182389937
375000.0,3,1.75,1260,1.0,0,0,5,7,98155,297.6190476190476
345000.0,3,1.5,1390,2.0,0,0,3,7,98045,248.20143884892087
300000.0,3,3.0,2850,1.0,0,0,3,8,98055,105.26315789473684
364950.0,4,2.5,2070,2.0,0,0,3,8,98058,176.30434782608697
410000.0,3,3.25,2650,1.0,0,2,4,8,98056,154.71698113207546
231000.0,3,1.75,1220,1.0,0,0,3,7,98023,189.34426229508196
445000.0,3,2.0,1630,1.0,0,0,3,9,98056,273.00613496932516
